"pair_id","sample_a_1","sample_b_1","count_1","sample_a_2","sample_b_2","count_2","diff","abs_diff","rel_diff"
"CDIF_SB_729||CDIF_SB_929","CDIF_SB_729","CDIF_SB_929",10346,"CDIF_SB_729","CDIF_SB_929",10346,0,0,0
"CDIF_SB_729||CDIF_SB_934","CDIF_SB_729","CDIF_SB_934",10365,"CDIF_SB_729","CDIF_SB_934",10365,0,0,0
"CDIF_SB_729||CDIF_SB_938","CDIF_SB_729","CDIF_SB_938",10369,"CDIF_SB_729","CDIF_SB_938",10369,0,0,0
"CDIF_SB_729||CDIF_SB_946","CDIF_SB_729","CDIF_SB_946",10365,"CDIF_SB_729","CDIF_SB_946",10365,0,0,0
"CDIF_SB_729||CDIF_SB_956","CDIF_SB_729","CDIF_SB_956",32,"CDIF_SB_729","CDIF_SB_956",32,0,0,0
"CDIF_SB_729||CDIF_SB_975","CDIF_SB_729","CDIF_SB_975",16248,"CDIF_SB_729","CDIF_SB_975",16248,0,0,0
"CDIF_SB_729||CDIF_SB_979","CDIF_SB_729","CDIF_SB_979",7262,"CDIF_SB_729","CDIF_SB_979",7262,0,0,0
"CDIF_SB_729||CDIF_SB_980","CDIF_SB_729","CDIF_SB_980",11446,"CDIF_SB_729","CDIF_SB_980",11446,0,0,0
"CDIF_SB_729||CDIF_SB_982","CDIF_SB_729","CDIF_SB_982",10368,"CDIF_SB_729","CDIF_SB_982",10368,0,0,0
"CDIF_SB_729||CDIF_SB_99","CDIF_SB_729","CDIF_SB_99",10350,"CDIF_SB_729","CDIF_SB_99",10350,0,0,0
"CDIF_SB_729||CDIF_SB_997","CDIF_SB_729","CDIF_SB_997",8512,"CDIF_SB_729","CDIF_SB_997",8512,0,0,0
"CDIF_SB_731||CDIF_SB_745","CDIF_SB_731","CDIF_SB_745",42,"CDIF_SB_731","CDIF_SB_745",42,0,0,0
"CDIF_SB_731||CDIF_SB_747","CDIF_SB_731","CDIF_SB_747",10229,"CDIF_SB_731","CDIF_SB_747",10229,0,0,0
"CDIF_SB_731||CDIF_SB_749","CDIF_SB_731","CDIF_SB_749",10231,"CDIF_SB_731","CDIF_SB_749",10231,0,0,0
"CDIF_SB_731||CDIF_SB_751","CDIF_SB_731","CDIF_SB_751",10241,"CDIF_SB_731","CDIF_SB_751",10241,0,0,0
"CDIF_SB_731||CDIF_SB_76","CDIF_SB_731","CDIF_SB_76",10231,"CDIF_SB_731","CDIF_SB_76",10231,0,0,0
"CDIF_SB_731||CDIF_SB_766","CDIF_SB_731","CDIF_SB_766",9901,"CDIF_SB_731","CDIF_SB_766",9901,0,0,0
"CDIF_SB_731||CDIF_SB_767","CDIF_SB_731","CDIF_SB_767",10231,"CDIF_SB_731","CDIF_SB_767",10231,0,0,0
"CDIF_SB_731||CDIF_SB_775","CDIF_SB_731","CDIF_SB_775",10229,"CDIF_SB_731","CDIF_SB_775",10229,0,0,0
"CDIF_SB_731||CDIF_SB_782","CDIF_SB_731","CDIF_SB_782",10214,"CDIF_SB_731","CDIF_SB_782",10214,0,0,0
"CDIF_SB_731||CDIF_SB_783","CDIF_SB_731","CDIF_SB_783",11,"CDIF_SB_731","CDIF_SB_783",11,0,0,0
"CDIF_SB_731||CDIF_SB_786","CDIF_SB_731","CDIF_SB_786",10225,"CDIF_SB_731","CDIF_SB_786",10225,0,0,0
"CDIF_SB_731||CDIF_SB_787","CDIF_SB_731","CDIF_SB_787",11389,"CDIF_SB_731","CDIF_SB_787",11389,0,0,0
"CDIF_SB_731||CDIF_SB_791","CDIF_SB_731","CDIF_SB_791",10230,"CDIF_SB_731","CDIF_SB_791",10230,0,0,0
"CDIF_SB_731||CDIF_SB_796","CDIF_SB_731","CDIF_SB_796",10225,"CDIF_SB_731","CDIF_SB_796",10225,0,0,0
"CDIF_SB_731||CDIF_SB_799","CDIF_SB_731","CDIF_SB_799",11295,"CDIF_SB_731","CDIF_SB_799",11295,0,0,0
"CDIF_SB_731||CDIF_SB_8","CDIF_SB_731","CDIF_SB_8",10228,"CDIF_SB_731","CDIF_SB_8",10228,0,0,0
"CDIF_SB_731||CDIF_SB_807","CDIF_SB_731","CDIF_SB_807",6780,"CDIF_SB_731","CDIF_SB_807",6780,0,0,0
"CDIF_SB_731||CDIF_SB_81","CDIF_SB_731","CDIF_SB_81",16343,"CDIF_SB_731","CDIF_SB_81",16343,0,0,0
"CDIF_SB_731||CDIF_SB_82","CDIF_SB_731","CDIF_SB_82",10228,"CDIF_SB_731","CDIF_SB_82",10228,0,0,0
"CDIF_SB_731||CDIF_SB_832","CDIF_SB_731","CDIF_SB_832",10225,"CDIF_SB_731","CDIF_SB_832",10225,0,0,0
"CDIF_SB_731||CDIF_SB_834","CDIF_SB_731","CDIF_SB_834",16582,"CDIF_SB_731","CDIF_SB_834",16582,0,0,0
"CDIF_SB_731||CDIF_SB_845","CDIF_SB_731","CDIF_SB_845",10229,"CDIF_SB_731","CDIF_SB_845",10229,0,0,0
"CDIF_SB_731||CDIF_SB_85","CDIF_SB_731","CDIF_SB_85",7984,"CDIF_SB_731","CDIF_SB_85",7984,0,0,0
"CDIF_SB_731||CDIF_SB_850","CDIF_SB_731","CDIF_SB_850",10229,"CDIF_SB_731","CDIF_SB_850",10229,0,0,0
"CDIF_SB_731||CDIF_SB_855","CDIF_SB_731","CDIF_SB_855",11392,"CDIF_SB_731","CDIF_SB_855",11392,0,0,0
"CDIF_SB_731||CDIF_SB_858","CDIF_SB_731","CDIF_SB_858",6390,"CDIF_SB_731","CDIF_SB_858",6390,0,0,0
"CDIF_SB_731||CDIF_SB_864","CDIF_SB_731","CDIF_SB_864",10207,"CDIF_SB_731","CDIF_SB_864",10207,0,0,0
"CDIF_SB_731||CDIF_SB_866","CDIF_SB_731","CDIF_SB_866",6392,"CDIF_SB_731","CDIF_SB_866",6392,0,0,0
"CDIF_SB_731||CDIF_SB_87","CDIF_SB_731","CDIF_SB_87",10224,"CDIF_SB_731","CDIF_SB_87",10224,0,0,0
"CDIF_SB_731||CDIF_SB_879","CDIF_SB_731","CDIF_SB_879",16414,"CDIF_SB_731","CDIF_SB_879",16414,0,0,0
"CDIF_SB_731||CDIF_SB_885","CDIF_SB_731","CDIF_SB_885",10226,"CDIF_SB_731","CDIF_SB_885",10226,0,0,0
"CDIF_SB_731||CDIF_SB_887","CDIF_SB_731","CDIF_SB_887",10225,"CDIF_SB_731","CDIF_SB_887",10225,0,0,0
"CDIF_SB_731||CDIF_SB_897","CDIF_SB_731","CDIF_SB_897",10227,"CDIF_SB_731","CDIF_SB_897",10227,0,0,0
"CDIF_SB_731||CDIF_SB_899","CDIF_SB_731","CDIF_SB_899",16,"CDIF_SB_731","CDIF_SB_899",16,0,0,0
"CDIF_SB_731||CDIF_SB_902","CDIF_SB_731","CDIF_SB_902",10232,"CDIF_SB_731","CDIF_SB_902",10232,0,0,0
"CDIF_SB_731||CDIF_SB_911","CDIF_SB_731","CDIF_SB_911",10232,"CDIF_SB_731","CDIF_SB_911",10232,0,0,0
"CDIF_SB_731||CDIF_SB_915","CDIF_SB_731","CDIF_SB_915",10230,"CDIF_SB_731","CDIF_SB_915",10230,0,0,0
"CDIF_SB_731||CDIF_SB_919","CDIF_SB_731","CDIF_SB_919",10208,"CDIF_SB_731","CDIF_SB_919",10208,0,0,0
"CDIF_SB_731||CDIF_SB_926","CDIF_SB_731","CDIF_SB_926",8837,"CDIF_SB_731","CDIF_SB_926",8837,0,0,0
"CDIF_SB_731||CDIF_SB_929","CDIF_SB_731","CDIF_SB_929",10210,"CDIF_SB_731","CDIF_SB_929",10210,0,0,0
"CDIF_SB_731||CDIF_SB_934","CDIF_SB_731","CDIF_SB_934",10228,"CDIF_SB_731","CDIF_SB_934",10228,0,0,0
"CDIF_SB_731||CDIF_SB_938","CDIF_SB_731","CDIF_SB_938",10232,"CDIF_SB_731","CDIF_SB_938",10232,0,0,0
"CDIF_SB_731||CDIF_SB_946","CDIF_SB_731","CDIF_SB_946",10228,"CDIF_SB_731","CDIF_SB_946",10228,0,0,0
"CDIF_SB_731||CDIF_SB_956","CDIF_SB_731","CDIF_SB_956",7258,"CDIF_SB_731","CDIF_SB_956",7258,0,0,0
"CDIF_SB_731||CDIF_SB_975","CDIF_SB_731","CDIF_SB_975",16581,"CDIF_SB_731","CDIF_SB_975",16581,0,0,0
"CDIF_SB_731||CDIF_SB_979","CDIF_SB_731","CDIF_SB_979",12,"CDIF_SB_731","CDIF_SB_979",12,0,0,0
"CDIF_SB_731||CDIF_SB_980","CDIF_SB_731","CDIF_SB_980",11389,"CDIF_SB_731","CDIF_SB_980",11389,0,0,0
"CDIF_SB_731||CDIF_SB_982","CDIF_SB_731","CDIF_SB_982",10231,"CDIF_SB_731","CDIF_SB_982",10231,0,0,0
"CDIF_SB_731||CDIF_SB_99","CDIF_SB_731","CDIF_SB_99",10213,"CDIF_SB_731","CDIF_SB_99",10213,0,0,0
"CDIF_SB_731||CDIF_SB_997","CDIF_SB_731","CDIF_SB_997",8236,"CDIF_SB_731","CDIF_SB_997",8236,0,0,0
"CDIF_SB_745||CDIF_SB_747","CDIF_SB_745","CDIF_SB_747",10253,"CDIF_SB_745","CDIF_SB_747",10253,0,0,0
"CDIF_SB_745||CDIF_SB_749","CDIF_SB_745","CDIF_SB_749",10255,"CDIF_SB_745","CDIF_SB_749",10255,0,0,0
"CDIF_SB_745||CDIF_SB_751","CDIF_SB_745","CDIF_SB_751",10263,"CDIF_SB_745","CDIF_SB_751",10263,0,0,0
"CDIF_SB_745||CDIF_SB_76","CDIF_SB_745","CDIF_SB_76",10255,"CDIF_SB_745","CDIF_SB_76",10255,0,0,0
"CDIF_SB_745||CDIF_SB_766","CDIF_SB_745","CDIF_SB_766",9925,"CDIF_SB_745","CDIF_SB_766",9925,0,0,0
"CDIF_SB_745||CDIF_SB_767","CDIF_SB_745","CDIF_SB_767",10255,"CDIF_SB_745","CDIF_SB_767",10255,0,0,0
"CDIF_SB_745||CDIF_SB_775","CDIF_SB_745","CDIF_SB_775",10253,"CDIF_SB_745","CDIF_SB_775",10253,0,0,0
"CDIF_SB_745||CDIF_SB_782","CDIF_SB_745","CDIF_SB_782",10238,"CDIF_SB_745","CDIF_SB_782",10238,0,0,0
"CDIF_SB_745||CDIF_SB_783","CDIF_SB_745","CDIF_SB_783",43,"CDIF_SB_745","CDIF_SB_783",43,0,0,0
"CDIF_SB_745||CDIF_SB_786","CDIF_SB_745","CDIF_SB_786",10249,"CDIF_SB_745","CDIF_SB_786",10249,0,0,0
"CDIF_SB_745||CDIF_SB_787","CDIF_SB_745","CDIF_SB_787",11413,"CDIF_SB_745","CDIF_SB_787",11413,0,0,0
"CDIF_SB_745||CDIF_SB_791","CDIF_SB_745","CDIF_SB_791",10254,"CDIF_SB_745","CDIF_SB_791",10254,0,0,0
"CDIF_SB_745||CDIF_SB_796","CDIF_SB_745","CDIF_SB_796",10249,"CDIF_SB_745","CDIF_SB_796",10249,0,0,0
"CDIF_SB_745||CDIF_SB_799","CDIF_SB_745","CDIF_SB_799",11297,"CDIF_SB_745","CDIF_SB_799",11297,0,0,0
"CDIF_SB_745||CDIF_SB_8","CDIF_SB_745","CDIF_SB_8",10252,"CDIF_SB_745","CDIF_SB_8",10252,0,0,0
"CDIF_SB_745||CDIF_SB_807","CDIF_SB_745","CDIF_SB_807",6800,"CDIF_SB_745","CDIF_SB_807",6800,0,0,0
"CDIF_SB_745||CDIF_SB_81","CDIF_SB_745","CDIF_SB_81",16345,"CDIF_SB_745","CDIF_SB_81",16345,0,0,0
"CDIF_SB_745||CDIF_SB_82","CDIF_SB_745","CDIF_SB_82",10252,"CDIF_SB_745","CDIF_SB_82",10252,0,0,0
"CDIF_SB_745||CDIF_SB_832","CDIF_SB_745","CDIF_SB_832",10249,"CDIF_SB_745","CDIF_SB_832",10249,0,0,0
"CDIF_SB_745||CDIF_SB_834","CDIF_SB_745","CDIF_SB_834",16558,"CDIF_SB_745","CDIF_SB_834",16558,0,0,0
"CDIF_SB_745||CDIF_SB_845","CDIF_SB_745","CDIF_SB_845",10253,"CDIF_SB_745","CDIF_SB_845",10253,0,0,0
"CDIF_SB_745||CDIF_SB_85","CDIF_SB_745","CDIF_SB_85",8006,"CDIF_SB_745","CDIF_SB_85",8006,0,0,0
"CDIF_SB_745||CDIF_SB_850","CDIF_SB_745","CDIF_SB_850",10253,"CDIF_SB_745","CDIF_SB_850",10253,0,0,0
"CDIF_SB_745||CDIF_SB_855","CDIF_SB_745","CDIF_SB_855",11416,"CDIF_SB_745","CDIF_SB_855",11416,0,0,0
"CDIF_SB_745||CDIF_SB_858","CDIF_SB_745","CDIF_SB_858",6414,"CDIF_SB_745","CDIF_SB_858",6414,0,0,0
"CDIF_SB_745||CDIF_SB_864","CDIF_SB_745","CDIF_SB_864",10231,"CDIF_SB_745","CDIF_SB_864",10231,0,0,0
"CDIF_SB_745||CDIF_SB_866","CDIF_SB_745","CDIF_SB_866",6416,"CDIF_SB_745","CDIF_SB_866",6416,0,0,0
"CDIF_SB_745||CDIF_SB_87","CDIF_SB_745","CDIF_SB_87",10248,"CDIF_SB_745","CDIF_SB_87",10248,0,0,0
"CDIF_SB_745||CDIF_SB_879","CDIF_SB_745","CDIF_SB_879",16390,"CDIF_SB_745","CDIF_SB_879",16390,0,0,0
"CDIF_SB_745||CDIF_SB_885","CDIF_SB_745","CDIF_SB_885",10250,"CDIF_SB_745","CDIF_SB_885",10250,0,0,0
"CDIF_SB_745||CDIF_SB_887","CDIF_SB_745","CDIF_SB_887",10249,"CDIF_SB_745","CDIF_SB_887",10249,0,0,0
"CDIF_SB_745||CDIF_SB_897","CDIF_SB_745","CDIF_SB_897",10251,"CDIF_SB_745","CDIF_SB_897",10251,0,0,0
"CDIF_SB_745||CDIF_SB_899","CDIF_SB_745","CDIF_SB_899",48,"CDIF_SB_745","CDIF_SB_899",48,0,0,0
"CDIF_SB_745||CDIF_SB_902","CDIF_SB_745","CDIF_SB_902",10256,"CDIF_SB_745","CDIF_SB_902",10256,0,0,0
"CDIF_SB_745||CDIF_SB_911","CDIF_SB_745","CDIF_SB_911",10256,"CDIF_SB_745","CDIF_SB_911",10256,0,0,0
"CDIF_SB_745||CDIF_SB_915","CDIF_SB_745","CDIF_SB_915",10254,"CDIF_SB_745","CDIF_SB_915",10254,0,0,0
"CDIF_SB_745||CDIF_SB_919","CDIF_SB_745","CDIF_SB_919",10232,"CDIF_SB_745","CDIF_SB_919",10232,0,0,0
"CDIF_SB_745||CDIF_SB_926","CDIF_SB_745","CDIF_SB_926",8865,"CDIF_SB_745","CDIF_SB_926",8865,0,0,0
"CDIF_SB_745||CDIF_SB_929","CDIF_SB_745","CDIF_SB_929",10234,"CDIF_SB_745","CDIF_SB_929",10234,0,0,0
"CDIF_SB_745||CDIF_SB_934","CDIF_SB_745","CDIF_SB_934",10252,"CDIF_SB_745","CDIF_SB_934",10252,0,0,0
"CDIF_SB_745||CDIF_SB_938","CDIF_SB_745","CDIF_SB_938",10256,"CDIF_SB_745","CDIF_SB_938",10256,0,0,0
"CDIF_SB_745||CDIF_SB_946","CDIF_SB_745","CDIF_SB_946",10252,"CDIF_SB_745","CDIF_SB_946",10252,0,0,0
"CDIF_SB_745||CDIF_SB_956","CDIF_SB_745","CDIF_SB_956",7288,"CDIF_SB_745","CDIF_SB_956",7288,0,0,0
"CDIF_SB_745||CDIF_SB_975","CDIF_SB_745","CDIF_SB_975",16557,"CDIF_SB_745","CDIF_SB_975",16557,0,0,0
"CDIF_SB_745||CDIF_SB_979","CDIF_SB_745","CDIF_SB_979",44,"CDIF_SB_745","CDIF_SB_979",44,0,0,0
"CDIF_SB_745||CDIF_SB_980","CDIF_SB_745","CDIF_SB_980",11413,"CDIF_SB_745","CDIF_SB_980",11413,0,0,0
"CDIF_SB_745||CDIF_SB_982","CDIF_SB_745","CDIF_SB_982",10255,"CDIF_SB_745","CDIF_SB_982",10255,0,0,0
"CDIF_SB_745||CDIF_SB_99","CDIF_SB_745","CDIF_SB_99",10237,"CDIF_SB_745","CDIF_SB_99",10237,0,0,0
"CDIF_SB_745||CDIF_SB_997","CDIF_SB_745","CDIF_SB_997",8260,"CDIF_SB_745","CDIF_SB_997",8260,0,0,0
"CDIF_SB_747||CDIF_SB_749","CDIF_SB_747","CDIF_SB_749",2,"CDIF_SB_747","CDIF_SB_749",2,0,0,0
"CDIF_SB_747||CDIF_SB_751","CDIF_SB_747","CDIF_SB_751",5341,"CDIF_SB_747","CDIF_SB_751",5341,0,0,0
"CDIF_SB_747||CDIF_SB_76","CDIF_SB_747","CDIF_SB_76",16,"CDIF_SB_747","CDIF_SB_76",16,0,0,0
"CDIF_SB_747||CDIF_SB_766","CDIF_SB_747","CDIF_SB_766",5848,"CDIF_SB_747","CDIF_SB_766",5848,0,0,0
"CDIF_SB_747||CDIF_SB_767","CDIF_SB_747","CDIF_SB_767",2,"CDIF_SB_747","CDIF_SB_767",2,0,0,0
"CDIF_SB_747||CDIF_SB_775","CDIF_SB_747","CDIF_SB_775",0,"CDIF_SB_747","CDIF_SB_775",0,0,0,0
"CDIF_SB_747||CDIF_SB_782","CDIF_SB_747","CDIF_SB_782",33,"CDIF_SB_747","CDIF_SB_782",33,0,0,0
"CDIF_SB_747||CDIF_SB_783","CDIF_SB_747","CDIF_SB_783",10230,"CDIF_SB_747","CDIF_SB_783",10230,0,0,0
"CDIF_SB_747||CDIF_SB_786","CDIF_SB_747","CDIF_SB_786",10,"CDIF_SB_747","CDIF_SB_786",10,0,0,0
"CDIF_SB_747||CDIF_SB_787","CDIF_SB_747","CDIF_SB_787",5630,"CDIF_SB_747","CDIF_SB_787",5630,0,0,0
"CDIF_SB_747||CDIF_SB_791","CDIF_SB_747","CDIF_SB_791",15,"CDIF_SB_747","CDIF_SB_791",15,0,0,0
"CDIF_SB_747||CDIF_SB_796","CDIF_SB_747","CDIF_SB_796",10,"CDIF_SB_747","CDIF_SB_796",10,0,0,0
"CDIF_SB_747||CDIF_SB_799","CDIF_SB_747","CDIF_SB_799",11393,"CDIF_SB_747","CDIF_SB_799",11393,0,0,0
"CDIF_SB_747||CDIF_SB_8","CDIF_SB_747","CDIF_SB_8",17,"CDIF_SB_747","CDIF_SB_8",17,0,0,0
"CDIF_SB_747||CDIF_SB_807","CDIF_SB_747","CDIF_SB_807",8905,"CDIF_SB_747","CDIF_SB_807",8905,0,0,0
"CDIF_SB_747||CDIF_SB_81","CDIF_SB_747","CDIF_SB_81",16156,"CDIF_SB_747","CDIF_SB_81",16156,0,0,0
"CDIF_SB_747||CDIF_SB_82","CDIF_SB_747","CDIF_SB_82",17,"CDIF_SB_747","CDIF_SB_82",17,0,0,0
"CDIF_SB_747||CDIF_SB_832","CDIF_SB_747","CDIF_SB_832",10,"CDIF_SB_747","CDIF_SB_832",10,0,0,0
"CDIF_SB_747||CDIF_SB_834","CDIF_SB_747","CDIF_SB_834",16535,"CDIF_SB_747","CDIF_SB_834",16535,0,0,0
"CDIF_SB_747||CDIF_SB_845","CDIF_SB_747","CDIF_SB_845",24,"CDIF_SB_747","CDIF_SB_845",24,0,0,0
"CDIF_SB_747||CDIF_SB_85","CDIF_SB_747","CDIF_SB_85",7924,"CDIF_SB_747","CDIF_SB_85",7924,0,0,0
"CDIF_SB_747||CDIF_SB_850","CDIF_SB_747","CDIF_SB_850",0,"CDIF_SB_747","CDIF_SB_850",0,0,0,0
"CDIF_SB_747||CDIF_SB_855","CDIF_SB_747","CDIF_SB_855",5633,"CDIF_SB_747","CDIF_SB_855",5633,0,0,0
"CDIF_SB_747||CDIF_SB_858","CDIF_SB_747","CDIF_SB_858",9184,"CDIF_SB_747","CDIF_SB_858",9184,0,0,0
"CDIF_SB_747||CDIF_SB_864","CDIF_SB_747","CDIF_SB_864",28,"CDIF_SB_747","CDIF_SB_864",28,0,0,0
"CDIF_SB_747||CDIF_SB_866","CDIF_SB_747","CDIF_SB_866",9184,"CDIF_SB_747","CDIF_SB_866",9184,0,0,0
"CDIF_SB_747||CDIF_SB_87","CDIF_SB_747","CDIF_SB_87",20,"CDIF_SB_747","CDIF_SB_87",20,0,0,0
"CDIF_SB_747||CDIF_SB_879","CDIF_SB_747","CDIF_SB_879",16097,"CDIF_SB_747","CDIF_SB_879",16097,0,0,0
"CDIF_SB_747||CDIF_SB_885","CDIF_SB_747","CDIF_SB_885",21,"CDIF_SB_747","CDIF_SB_885",21,0,0,0
"CDIF_SB_747||CDIF_SB_887","CDIF_SB_747","CDIF_SB_887",10,"CDIF_SB_747","CDIF_SB_887",10,0,0,0
"CDIF_SB_747||CDIF_SB_897","CDIF_SB_747","CDIF_SB_897",22,"CDIF_SB_747","CDIF_SB_897",22,0,0,0
"CDIF_SB_747||CDIF_SB_899","CDIF_SB_747","CDIF_SB_899",10235,"CDIF_SB_747","CDIF_SB_899",10235,0,0,0
"CDIF_SB_747||CDIF_SB_902","CDIF_SB_747","CDIF_SB_902",17,"CDIF_SB_747","CDIF_SB_902",17,0,0,0
"CDIF_SB_747||CDIF_SB_911","CDIF_SB_747","CDIF_SB_911",17,"CDIF_SB_747","CDIF_SB_911",17,0,0,0
"CDIF_SB_747||CDIF_SB_915","CDIF_SB_747","CDIF_SB_915",19,"CDIF_SB_747","CDIF_SB_915",19,0,0,0
"CDIF_SB_747||CDIF_SB_919","CDIF_SB_747","CDIF_SB_919",29,"CDIF_SB_747","CDIF_SB_919",29,0,0,0
"CDIF_SB_747||CDIF_SB_926","CDIF_SB_747","CDIF_SB_926",10899,"CDIF_SB_747","CDIF_SB_926",10899,0,0,0
"CDIF_SB_747||CDIF_SB_929","CDIF_SB_747","CDIF_SB_929",31,"CDIF_SB_747","CDIF_SB_929",31,0,0,0
"CDIF_SB_747||CDIF_SB_934","CDIF_SB_747","CDIF_SB_934",23,"CDIF_SB_747","CDIF_SB_934",23,0,0,0
"CDIF_SB_747||CDIF_SB_938","CDIF_SB_747","CDIF_SB_938",17,"CDIF_SB_747","CDIF_SB_938",17,0,0,0
"CDIF_SB_747||CDIF_SB_946","CDIF_SB_747","CDIF_SB_946",13,"CDIF_SB_747","CDIF_SB_946",13,0,0,0
"CDIF_SB_747||CDIF_SB_956","CDIF_SB_747","CDIF_SB_956",10362,"CDIF_SB_747","CDIF_SB_956",10362,0,0,0
"CDIF_SB_747||CDIF_SB_975","CDIF_SB_747","CDIF_SB_975",16519,"CDIF_SB_747","CDIF_SB_975",16519,0,0,0
"CDIF_SB_747||CDIF_SB_979","CDIF_SB_747","CDIF_SB_979",10231,"CDIF_SB_747","CDIF_SB_979",10231,0,0,0
"CDIF_SB_747||CDIF_SB_980","CDIF_SB_747","CDIF_SB_980",5630,"CDIF_SB_747","CDIF_SB_980",5630,0,0,0
"CDIF_SB_747||CDIF_SB_982","CDIF_SB_747","CDIF_SB_982",2,"CDIF_SB_747","CDIF_SB_982",2,0,0,0
"CDIF_SB_747||CDIF_SB_99","CDIF_SB_747","CDIF_SB_99",32,"CDIF_SB_747","CDIF_SB_99",32,0,0,0
"CDIF_SB_747||CDIF_SB_997","CDIF_SB_747","CDIF_SB_997",8293,"CDIF_SB_747","CDIF_SB_997",8293,0,0,0
"CDIF_SB_749||CDIF_SB_751","CDIF_SB_749","CDIF_SB_751",5343,"CDIF_SB_749","CDIF_SB_751",5343,0,0,0
"CDIF_SB_749||CDIF_SB_76","CDIF_SB_749","CDIF_SB_76",18,"CDIF_SB_749","CDIF_SB_76",18,0,0,0
"CDIF_SB_749||CDIF_SB_766","CDIF_SB_749","CDIF_SB_766",5850,"CDIF_SB_749","CDIF_SB_766",5850,0,0,0
"CDIF_SB_749||CDIF_SB_767","CDIF_SB_749","CDIF_SB_767",0,"CDIF_SB_749","CDIF_SB_767",0,0,0,0
"CDIF_SB_749||CDIF_SB_775","CDIF_SB_749","CDIF_SB_775",2,"CDIF_SB_749","CDIF_SB_775",2,0,0,0
"CDIF_SB_749||CDIF_SB_782","CDIF_SB_749","CDIF_SB_782",35,"CDIF_SB_749","CDIF_SB_782",35,0,0,0
"CDIF_SB_749||CDIF_SB_783","CDIF_SB_749","CDIF_SB_783",10232,"CDIF_SB_749","CDIF_SB_783",10232,0,0,0
"CDIF_SB_749||CDIF_SB_786","CDIF_SB_749","CDIF_SB_786",12,"CDIF_SB_749","CDIF_SB_786",12,0,0,0
"CDIF_SB_749||CDIF_SB_787","CDIF_SB_749","CDIF_SB_787",5632,"CDIF_SB_749","CDIF_SB_787",5632,0,0,0
"CDIF_SB_749||CDIF_SB_791","CDIF_SB_749","CDIF_SB_791",17,"CDIF_SB_749","CDIF_SB_791",17,0,0,0
"CDIF_SB_749||CDIF_SB_796","CDIF_SB_749","CDIF_SB_796",12,"CDIF_SB_749","CDIF_SB_796",12,0,0,0
"CDIF_SB_749||CDIF_SB_799","CDIF_SB_749","CDIF_SB_799",11395,"CDIF_SB_749","CDIF_SB_799",11395,0,0,0
"CDIF_SB_749||CDIF_SB_8","CDIF_SB_749","CDIF_SB_8",19,"CDIF_SB_749","CDIF_SB_8",19,0,0,0
"CDIF_SB_749||CDIF_SB_807","CDIF_SB_749","CDIF_SB_807",8907,"CDIF_SB_749","CDIF_SB_807",8907,0,0,0
"CDIF_SB_749||CDIF_SB_81","CDIF_SB_749","CDIF_SB_81",16158,"CDIF_SB_749","CDIF_SB_81",16158,0,0,0
"CDIF_SB_749||CDIF_SB_82","CDIF_SB_749","CDIF_SB_82",19,"CDIF_SB_749","CDIF_SB_82",19,0,0,0
"CDIF_SB_749||CDIF_SB_832","CDIF_SB_749","CDIF_SB_832",12,"CDIF_SB_749","CDIF_SB_832",12,0,0,0
"CDIF_SB_749||CDIF_SB_834","CDIF_SB_749","CDIF_SB_834",16537,"CDIF_SB_749","CDIF_SB_834",16537,0,0,0
"CDIF_SB_749||CDIF_SB_845","CDIF_SB_749","CDIF_SB_845",26,"CDIF_SB_749","CDIF_SB_845",26,0,0,0
"CDIF_SB_749||CDIF_SB_85","CDIF_SB_749","CDIF_SB_85",7926,"CDIF_SB_749","CDIF_SB_85",7926,0,0,0
"CDIF_SB_749||CDIF_SB_850","CDIF_SB_749","CDIF_SB_850",2,"CDIF_SB_749","CDIF_SB_850",2,0,0,0
"CDIF_SB_749||CDIF_SB_855","CDIF_SB_749","CDIF_SB_855",5635,"CDIF_SB_749","CDIF_SB_855",5635,0,0,0
"CDIF_SB_749||CDIF_SB_858","CDIF_SB_749","CDIF_SB_858",9186,"CDIF_SB_749","CDIF_SB_858",9186,0,0,0
"CDIF_SB_749||CDIF_SB_864","CDIF_SB_749","CDIF_SB_864",30,"CDIF_SB_749","CDIF_SB_864",30,0,0,0
"CDIF_SB_749||CDIF_SB_866","CDIF_SB_749","CDIF_SB_866",9186,"CDIF_SB_749","CDIF_SB_866",9186,0,0,0
"CDIF_SB_749||CDIF_SB_87","CDIF_SB_749","CDIF_SB_87",22,"CDIF_SB_749","CDIF_SB_87",22,0,0,0
"CDIF_SB_749||CDIF_SB_879","CDIF_SB_749","CDIF_SB_879",16099,"CDIF_SB_749","CDIF_SB_879",16099,0,0,0
"CDIF_SB_749||CDIF_SB_885","CDIF_SB_749","CDIF_SB_885",23,"CDIF_SB_749","CDIF_SB_885",23,0,0,0
"CDIF_SB_749||CDIF_SB_887","CDIF_SB_749","CDIF_SB_887",12,"CDIF_SB_749","CDIF_SB_887",12,0,0,0
"CDIF_SB_749||CDIF_SB_897","CDIF_SB_749","CDIF_SB_897",24,"CDIF_SB_749","CDIF_SB_897",24,0,0,0
"CDIF_SB_749||CDIF_SB_899","CDIF_SB_749","CDIF_SB_899",10237,"CDIF_SB_749","CDIF_SB_899",10237,0,0,0
